Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Palato do Côa,2020,5518091,Branco 2020,0.0,8,6.5,Portugal,Tinto do Douro
Odisseia,2021,2171940,Reserva Branco 2021,0.0,11,12.5,Portugal,Douro
Douro Prime,2017,1415022,Tranquilo Branco 2017,3.9,25,6.9,Portugal,Douro
Soalheiro,2017,1178394,Primeiras Vinhas Alvarinho 2017,4.1,820,14.95,Portugal,Monção e Melgaço
Mapa,2015,3545234,Vinha dos Pais 2015,4.3,87,20.5,Portugal,Douro
Monsaraz,2021,1612084,Alentejo Branco 2021,0.0,3,3.25,Portugal,Alentejo
Paulo Laureano,2018,5402356,Vinha Das Lebres Branco 2018,0.0,7,4.95,Portugal,Alentejo
Monte da Ravasqueira,2020,1850963,Branco 2020,3.8,32,5.95,Portugal,Alentejano
AR - Adega de Redondo,2018,1165695,Real Lavrador  Alentejano Branco 2018,3.3,207,1.25,Portugal,Alentejano
Quinta da Boa Esperança,2019,4630836,Reserva Branco 2019,0.0,8,21.95,Portugal,Lisboa
Ribafreixo Wines,2021,1573820,Connections Chenin Blanc Limited Edition 2021,0.0,18,8.75,Portugal,Alentejo
Oboé,2017,6904599,Som de Barrica Branco 2017,4.5,47,36.1,Portugal,Douro
Régia Colheita,2007,75588,Reguengos Reserva Branco 2007,0.0,4,22.95,Portugal,Reguengos
Van Zellers,2021,1239597,Branco 2021,0.0,1,55.5,Portugal,Douro
Quinta Vale D. Maria,2019,5514072,Curriculum Vitae Douro Branco (CV) 2019,0.0,9,82.0,Portugal,Douro
Herdade Da Fonte Coberta,2018,1544356,Reserva Branco 2018,0.0,2,13.95,Portugal,Alentejano
Bacalhôa,2016,18510,Catarina Branco 2016,3.8,1519,11.5,Portugal,Península de Setúbal
Paulo Laureano,2021,5402356,Vinha Das Lebres Branco 2021,0.0,19,4.95,Portugal,Alentejo
Quinta da Raza,2020,6265609,Avesso 2020,0.0,3,6.4,Portugal,Vinho Verde
Lua Cheia - Saven,2015,1251683,Alvarinho 'Nostalgia' 2015,3.8,254,10.95,Portugal,Vinho Verde
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Poças,2019,6837549,Branco da Ribeira 2019,4.5,77,47.5,Portugal,Douro
Quinta do Vale Meão,2001,2931116,Meandro Douro Branco 2001,0.0,0,370.0,Portugal,Douro
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Esmero,2019,1149936,Branco 2019,0.0,14,17.9,Portugal,Douro
Carlos Lucas,2018,6475524,Alvarinho 2018,0.0,5,17.4,Portugal,Vinho Verde
Quinta do Noval,2019,5857572,Maria Mansa Douro Branco 2019,3.9,205,22.5,Portugal,Douro
Quinta Vale d'Aldeia,2015,2450793,Xaino Branco 2015,0.0,15,28.75,Portugal,Douro
Quinta do Monte d'Oiro,2017,8030783,Reserva Branco 2017,3.9,41,23.95,Portugal,Lisboa
Quinta do Romeu,2020,5380377,Reserva Branco Seco 2020,3.8,44,17.0,Portugal,Douro
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Quinta do Pôpa,2015,5656209,Black Edition Branco 2015,3.9,64,13.9,Portugal,Douro
Quinta de São Sebastião,2019,8803213,Reserva Branco 2019,0.0,22,17.0,Portugal,Lisboa
A Serenada,2018,4991144,Serras de Grândola Branco 2018,0.0,3,9.0,Portugal,Península de Setúbal
Vinhos de Moncao,2019,1572867,Cepa Velha Alvarinho Branco 2019,0.0,2,6.9,Portugal,Minho
Burmester,2020,1454644,Branco White Blanc Douro 2020,3.7,173,6.5,Portugal,Douro
Calheiros Cruz,2020,2399053,Branco 2020,4.0,57,4.9,Portugal,Douro
Quinta das Mós,2020,6804239,Reserva Branco 2020,0.0,17,11.0,Portugal,Douro
Castello d'Alba,2017,4272985,Douro Reserva Branco 2017,3.7,130,6.6,Portugal,Douro
Dona Berta,2017,2378132,Vinhas Velhas Rabigato Reserva Branco 2017,4.1,309,16.5,Portugal,Douro
Santo Graal,2019,8332078,Sauvignon Blanc 2019,0.0,19,7.0,Portugal,Duriense
Quinta da Devesa,2019,6425102,Reserva Branco 2019,0.0,19,11.0,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2016,2431018,Grande Reserva Branco 2016,4.1,145,28.95,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2017,1173087,Pomares Moscatel Galego Branco 2017,4.1,275,8.0,Portugal,Douro
Horta Osorio,2018,2469929,Branco 2018,3.8,91,8.95,Portugal,Douro
Montes Ermos,2017,1618398,Douro Reserva Branco 2017,4.0,658,5.0,Portugal,Douro
Poças,2019,6837549,Branco da Ribeira 2019,4.5,77,47.5,Portugal,Douro
Quinta do Vale Meão,2001,2931116,Meandro Douro Branco 2001,0.0,0,370.0,Portugal,Douro
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Esmero,2019,1149936,Branco 2019,0.0,14,17.9,Portugal,Douro
Carlos Lucas,2018,6475524,Alvarinho 2018,0.0,5,17.4,Portugal,Vinho Verde
Quinta do Noval,2019,5857572,Maria Mansa Douro Branco 2019,3.9,205,22.5,Portugal,Douro
Quinta Vale d'Aldeia,2015,2450793,Xaino Branco 2015,0.0,15,28.75,Portugal,Douro
Quinta do Monte d'Oiro,2017,8030783,Reserva Branco 2017,3.9,41,23.95,Portugal,Lisboa
Quinta do Romeu,2020,5380377,Reserva Branco Seco 2020,3.8,44,17.0,Portugal,Douro
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Quinta do Pôpa,2015,5656209,Black Edition Branco 2015,3.9,64,13.9,Portugal,Douro
Quinta de São Sebastião,2019,8803213,Reserva Branco 2019,0.0,22,17.0,Portugal,Lisboa
A Serenada,2018,4991144,Serras de Grândola Branco 2018,0.0,3,9.0,Portugal,Península de Setúbal
Vinhos de Moncao,2019,1572867,Cepa Velha Alvarinho Branco 2019,0.0,2,6.9,Portugal,Minho
Burmester,2020,1454644,Branco White Blanc Douro 2020,3.7,173,6.5,Portugal,Douro
Calheiros Cruz,2020,2399053,Branco 2020,4.0,57,4.9,Portugal,Douro
Quinta das Mós,2020,6804239,Reserva Branco 2020,0.0,17,11.0,Portugal,Douro
Castello d'Alba,2017,4272985,Douro Reserva Branco 2017,3.7,130,6.6,Portugal,Douro
Dona Berta,2017,2378132,Vinhas Velhas Rabigato Reserva Branco 2017,4.1,309,16.5,Portugal,Douro
Santo Graal,2019,8332078,Sauvignon Blanc 2019,0.0,19,7.0,Portugal,Duriense
Quinta da Devesa,2019,6425102,Reserva Branco 2019,0.0,19,11.0,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2016,2431018,Grande Reserva Branco 2016,4.1,145,28.95,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2017,1173087,Pomares Moscatel Galego Branco 2017,4.1,275,8.0,Portugal,Douro
Horta Osorio,2018,2469929,Branco 2018,3.8,91,8.95,Portugal,Douro
Montes Ermos,2017,1618398,Douro Reserva Branco 2017,4.0,658,5.0,Portugal,Douro
Poças,2019,6837549,Branco da Ribeira 2019,4.5,77,47.5,Portugal,Douro
Quinta do Vale Meão,2001,2931116,Meandro Douro Branco 2001,0.0,0,370.0,Portugal,Douro
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Esmero,2019,1149936,Branco 2019,0.0,14,17.9,Portugal,Douro
Carlos Lucas,2018,6475524,Alvarinho 2018,0.0,5,17.4,Portugal,Vinho Verde
Quinta do Noval,2019,5857572,Maria Mansa Douro Branco 2019,3.9,205,22.5,Portugal,Douro
Quinta Vale d'Aldeia,2015,2450793,Xaino Branco 2015,0.0,15,28.75,Portugal,Douro
Quinta do Monte d'Oiro,2017,8030783,Reserva Branco 2017,3.9,41,23.95,Portugal,Lisboa
Quinta do Romeu,2020,5380377,Reserva Branco Seco 2020,3.8,44,17.0,Portugal,Douro
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Quinta do Pôpa,2015,5656209,Black Edition Branco 2015,3.9,64,13.9,Portugal,Douro
Quinta de São Sebastião,2019,8803213,Reserva Branco 2019,0.0,22,17.0,Portugal,Lisboa
A Serenada,2018,4991144,Serras de Grândola Branco 2018,0.0,3,9.0,Portugal,Península de Setúbal
Vinhos de Moncao,2019,1572867,Cepa Velha Alvarinho Branco 2019,0.0,2,6.9,Portugal,Minho
Burmester,2020,1454644,Branco White Blanc Douro 2020,3.7,173,6.5,Portugal,Douro
Calheiros Cruz,2020,2399053,Branco 2020,4.0,57,4.9,Portugal,Douro
Quinta das Mós,2020,6804239,Reserva Branco 2020,0.0,17,11.0,Portugal,Douro
Castello d'Alba,2017,4272985,Douro Reserva Branco 2017,3.7,130,6.6,Portugal,Douro
Dona Berta,2017,2378132,Vinhas Velhas Rabigato Reserva Branco 2017,4.1,309,16.5,Portugal,Douro
Santo Graal,2019,8332078,Sauvignon Blanc 2019,0.0,19,7.0,Portugal,Duriense
Quinta da Devesa,2019,6425102,Reserva Branco 2019,0.0,19,11.0,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2016,2431018,Grande Reserva Branco 2016,4.1,145,28.95,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2017,1173087,Pomares Moscatel Galego Branco 2017,4.1,275,8.0,Portugal,Douro
Horta Osorio,2018,2469929,Branco 2018,3.8,91,8.95,Portugal,Douro
Montes Ermos,2017,1618398,Douro Reserva Branco 2017,4.0,658,5.0,Portugal,Douro
Poças,2019,6837549,Branco da Ribeira 2019,4.5,77,47.5,Portugal,Douro
Quinta do Vale Meão,2001,2931116,Meandro Douro Branco 2001,0.0,0,370.0,Portugal,Douro
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Esmero,2019,1149936,Branco 2019,0.0,14,17.9,Portugal,Douro
Carlos Lucas,2018,6475524,Alvarinho 2018,0.0,5,17.4,Portugal,Vinho Verde
Quinta do Noval,2019,5857572,Maria Mansa Douro Branco 2019,3.9,205,22.5,Portugal,Douro
Quinta Vale d'Aldeia,2015,2450793,Xaino Branco 2015,0.0,15,28.75,Portugal,Douro
Quinta do Monte d'Oiro,2017,8030783,Reserva Branco 2017,3.9,41,23.95,Portugal,Lisboa
Quinta do Romeu,2020,5380377,Reserva Branco Seco 2020,3.8,44,17.0,Portugal,Douro
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Quinta do Pôpa,2015,5656209,Black Edition Branco 2015,3.9,64,13.9,Portugal,Douro
Quinta de São Sebastião,2019,8803213,Reserva Branco 2019,0.0,22,17.0,Portugal,Lisboa
A Serenada,2018,4991144,Serras de Grândola Branco 2018,0.0,3,9.0,Portugal,Península de Setúbal
Vinhos de Moncao,2019,1572867,Cepa Velha Alvarinho Branco 2019,0.0,2,6.9,Portugal,Minho
Burmester,2020,1454644,Branco White Blanc Douro 2020,3.7,173,6.5,Portugal,Douro
Calheiros Cruz,2020,2399053,Branco 2020,4.0,57,4.9,Portugal,Douro
Quinta das Mós,2020,6804239,Reserva Branco 2020,0.0,17,11.0,Portugal,Douro
Castello d'Alba,2017,4272985,Douro Reserva Branco 2017,3.7,130,6.6,Portugal,Douro
Dona Berta,2017,2378132,Vinhas Velhas Rabigato Reserva Branco 2017,4.1,309,16.5,Portugal,Douro
Santo Graal,2019,8332078,Sauvignon Blanc 2019,0.0,19,7.0,Portugal,Duriense
Quinta da Devesa,2019,6425102,Reserva Branco 2019,0.0,19,11.0,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2016,2431018,Grande Reserva Branco 2016,4.1,145,28.95,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2017,1173087,Pomares Moscatel Galego Branco 2017,4.1,275,8.0,Portugal,Douro
Horta Osorio,2018,2469929,Branco 2018,3.8,91,8.95,Portugal,Douro
Montes Ermos,2017,1618398,Douro Reserva Branco 2017,4.0,658,5.0,Portugal,Douro
Quinta do Rol,2015,5598743,Arinto 2015,4.1,38,9.3,Portugal,Lisboa
Quinta de Santiago,2018,2110126,Alvarinho 2018,3.9,308,10.9,Portugal,Monção e Melgaço
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Mirus,2018,7482722,Alvarinho 2018,0.0,9,8.0,Portugal,Vinho Verde
Palato do Côa,2020,5518091,Branco 2020,0.0,8,6.5,Portugal,Tinto do Douro
Odisseia,2021,2171940,Reserva Branco 2021,0.0,11,12.5,Portugal,Douro
Douro Prime,2017,1415022,Tranquilo Branco 2017,3.9,25,6.9,Portugal,Douro
Soalheiro,2017,1178394,Primeiras Vinhas Alvarinho 2017,4.1,820,14.95,Portugal,Monção e Melgaço
Mapa,2015,3545234,Vinha dos Pais 2015,4.3,87,20.5,Portugal,Douro
Monsaraz,2021,1612084,Alentejo Branco 2021,0.0,3,3.25,Portugal,Alentejo
Paulo Laureano,2018,5402356,Vinha Das Lebres Branco 2018,0.0,7,4.95,Portugal,Alentejo
Monte da Ravasqueira,2020,1850963,Branco 2020,3.8,32,5.95,Portugal,Alentejano
AR - Adega de Redondo,2018,1165695,Real Lavrador  Alentejano Branco 2018,3.3,207,1.25,Portugal,Alentejano
Quinta da Boa Esperança,2019,4630836,Reserva Branco 2019,0.0,8,21.95,Portugal,Lisboa
Ribafreixo Wines,2021,1573820,Connections Chenin Blanc Limited Edition 2021,0.0,18,8.75,Portugal,Alentejo
Oboé,2017,6904599,Som de Barrica Branco 2017,4.5,47,36.1,Portugal,Douro
Régia Colheita,2007,75588,Reguengos Reserva Branco 2007,0.0,4,22.95,Portugal,Reguengos
Van Zellers,2021,1239597,Branco 2021,0.0,1,55.5,Portugal,Douro
Quinta Vale D. Maria,2019,5514072,Curriculum Vitae Douro Branco (CV) 2019,0.0,9,82.0,Portugal,Douro
Herdade Da Fonte Coberta,2018,1544356,Reserva Branco 2018,0.0,2,13.95,Portugal,Alentejano
Bacalhôa,2016,18510,Catarina Branco 2016,3.8,1519,11.5,Portugal,Península de Setúbal
Paulo Laureano,2021,5402356,Vinha Das Lebres Branco 2021,0.0,19,4.95,Portugal,Alentejo
Quinta da Raza,2020,6265609,Avesso 2020,0.0,3,6.4,Portugal,Vinho Verde
Lua Cheia - Saven,2015,1251683,Alvarinho 'Nostalgia' 2015,3.8,254,10.95,Portugal,Vinho Verde
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Poças,2019,6837549,Branco da Ribeira 2019,4.5,77,47.5,Portugal,Douro
Quinta do Vale Meão,2001,2931116,Meandro Douro Branco 2001,0.0,0,370.0,Portugal,Douro
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Esmero,2019,1149936,Branco 2019,0.0,14,17.9,Portugal,Douro
Carlos Lucas,2018,6475524,Alvarinho 2018,0.0,5,17.4,Portugal,Vinho Verde
Quinta do Noval,2019,5857572,Maria Mansa Douro Branco 2019,3.9,205,22.5,Portugal,Douro
Quinta Vale d'Aldeia,2015,2450793,Xaino Branco 2015,0.0,15,28.75,Portugal,Douro
Quinta do Monte d'Oiro,2017,8030783,Reserva Branco 2017,3.9,41,23.95,Portugal,Lisboa
Quinta do Romeu,2020,5380377,Reserva Branco Seco 2020,3.8,44,17.0,Portugal,Douro
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Quinta do Pôpa,2015,5656209,Black Edition Branco 2015,3.9,64,13.9,Portugal,Douro
Quinta de São Sebastião,2019,8803213,Reserva Branco 2019,0.0,22,17.0,Portugal,Lisboa
A Serenada,2018,4991144,Serras de Grândola Branco 2018,0.0,3,9.0,Portugal,Península de Setúbal
Vinhos de Moncao,2019,1572867,Cepa Velha Alvarinho Branco 2019,0.0,2,6.9,Portugal,Minho
Burmester,2020,1454644,Branco White Blanc Douro 2020,3.7,173,6.5,Portugal,Douro
Calheiros Cruz,2020,2399053,Branco 2020,4.0,57,4.9,Portugal,Douro
Quinta das Mós,2020,6804239,Reserva Branco 2020,0.0,17,11.0,Portugal,Douro
Castello d'Alba,2017,4272985,Douro Reserva Branco 2017,3.7,130,6.6,Portugal,Douro
Dona Berta,2017,2378132,Vinhas Velhas Rabigato Reserva Branco 2017,4.1,309,16.5,Portugal,Douro
Santo Graal,2019,8332078,Sauvignon Blanc 2019,0.0,19,7.0,Portugal,Duriense
Quinta da Devesa,2019,6425102,Reserva Branco 2019,0.0,19,11.0,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2016,2431018,Grande Reserva Branco 2016,4.1,145,28.95,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2017,1173087,Pomares Moscatel Galego Branco 2017,4.1,275,8.0,Portugal,Douro
Horta Osorio,2018,2469929,Branco 2018,3.8,91,8.95,Portugal,Douro
Montes Ermos,2017,1618398,Douro Reserva Branco 2017,4.0,658,5.0,Portugal,Douro
Poças,2019,6837549,Branco da Ribeira 2019,4.5,77,47.5,Portugal,Douro
Quinta do Vale Meão,2001,2931116,Meandro Douro Branco 2001,0.0,0,370.0,Portugal,Douro
Quinta do Vale Meão,2013,2931116,Meandro Douro Branco 2013,3.8,188,319.0,Portugal,Douro
Esmero,2019,1149936,Branco 2019,0.0,14,17.9,Portugal,Douro
Carlos Lucas,2018,6475524,Alvarinho 2018,0.0,5,17.4,Portugal,Vinho Verde
Quinta do Noval,2019,5857572,Maria Mansa Douro Branco 2019,3.9,205,22.5,Portugal,Douro
Quinta Vale d'Aldeia,2015,2450793,Xaino Branco 2015,0.0,15,28.75,Portugal,Douro
Quinta do Monte d'Oiro,2017,8030783,Reserva Branco 2017,3.9,41,23.95,Portugal,Lisboa
Quinta do Romeu,2020,5380377,Reserva Branco Seco 2020,3.8,44,17.0,Portugal,Douro
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Quinta do Pôpa,2015,5656209,Black Edition Branco 2015,3.9,64,13.9,Portugal,Douro
Quinta de São Sebastião,2019,8803213,Reserva Branco 2019,0.0,22,17.0,Portugal,Lisboa
A Serenada,2018,4991144,Serras de Grândola Branco 2018,0.0,3,9.0,Portugal,Península de Setúbal
Vinhos de Moncao,2019,1572867,Cepa Velha Alvarinho Branco 2019,0.0,2,6.9,Portugal,Minho
Burmester,2020,1454644,Branco White Blanc Douro 2020,3.7,173,6.5,Portugal,Douro
Calheiros Cruz,2020,2399053,Branco 2020,4.0,57,4.9,Portugal,Douro
Quinta das Mós,2020,6804239,Reserva Branco 2020,0.0,17,11.0,Portugal,Douro
Castello d'Alba,2017,4272985,Douro Reserva Branco 2017,3.7,130,6.6,Portugal,Douro
Dona Berta,2017,2378132,Vinhas Velhas Rabigato Reserva Branco 2017,4.1,309,16.5,Portugal,Douro
Santo Graal,2019,8332078,Sauvignon Blanc 2019,0.0,19,7.0,Portugal,Duriense
Quinta da Devesa,2019,6425102,Reserva Branco 2019,0.0,19,11.0,Portugal,Douro
Quinta do Grifo (Terras do Grifo),2016,2431018,Grande Reserva Branco 2016,4.1,145,28.95,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2017,1173087,Pomares Moscatel Galego Branco 2017,4.1,275,8.0,Portugal,Douro
Horta Osorio,2018,2469929,Branco 2018,3.8,91,8.95,Portugal,Douro
Montes Ermos,2017,1618398,Douro Reserva Branco 2017,4.0,658,5.0,Portugal,Douro
Quinta do Rol,2015,5598743,Arinto 2015,4.1,38,9.3,Portugal,Lisboa
Quinta de Santiago,2018,2110126,Alvarinho 2018,3.9,308,10.9,Portugal,Monção e Melgaço
Coreto,2018,35144,Lisboa Branco 2018,0.0,3,2.8,Portugal,Lisboa
Mirus,2018,7482722,Alvarinho 2018,0.0,9,8.0,Portugal,Vinho Verde
Palato do Côa,2020,5518091,Branco 2020,0.0,8,6.5,Portugal,Tinto do Douro
Odisseia,2021,2171940,Reserva Branco 2021,0.0,11,12.5,Portugal,Douro
Douro Prime,2017,1415022,Tranquilo Branco 2017,3.9,25,6.9,Portugal,Douro
Soalheiro,2017,1178394,Primeiras Vinhas Alvarinho 2017,4.1,820,14.95,Portugal,Monção e Melgaço
Mapa,2015,3545234,Vinha dos Pais 2015,4.3,87,20.5,Portugal,Douro
Monsaraz,2021,1612084,Alentejo Branco 2021,0.0,3,3.25,Portugal,Alentejo
Paulo Laureano,2018,5402356,Vinha Das Lebres Branco 2018,0.0,7,4.95,Portugal,Alentejo
Monte da Ravasqueira,2020,1850963,Branco 2020,3.8,32,5.95,Portugal,Alentejano
AR - Adega de Redondo,2018,1165695,Real Lavrador  Alentejano Branco 2018,3.3,207,1.25,Portugal,Alentejano
Quinta da Boa Esperança,2019,4630836,Reserva Branco 2019,0.0,8,21.95,Portugal,Lisboa
Ribafreixo Wines,2021,1573820,Connections Chenin Blanc Limited Edition 2021,0.0,18,8.75,Portugal,Alentejo
Oboé,2017,6904599,Som de Barrica Branco 2017,4.5,47,36.1,Portugal,Douro
Régia Colheita,2007,75588,Reguengos Reserva Branco 2007,0.0,4,22.95,Portugal,Reguengos
Van Zellers,2021,1239597,Branco 2021,0.0,1,55.5,Portugal,Douro
Quinta Vale D. Maria,2019,5514072,Curriculum Vitae Douro Branco (CV) 2019,0.0,9,82.0,Portugal,Douro
